comp,year,discp,seg,skname,nat,elen,eles,lvl,bl,dg,ur,ue,we,iv,ele,bv,goe,goej1,goej2,goej3,goej4,goej5,goej6,goej7,goej8,goej9,ets
ec,2018,1,0,Pernille SORENSEN,DEN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.29,0,0,1,0,0,1,1,1,1,3.79
ec,2018,1,0,Kristina SHKULETA-GROMOVA,EST,1,3T+3T,-,0,0,1,0,0,0,3T+3T<,7.30,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,5.20
ec,2018,1,0,Kristina SHKULETA-GROMOVA,EST,2,3Lz,-,0,1,0,0,0,0,3Lz<<,2.10,-0.86,-3,-3,-3,-3,-3,-2,-3,-3,-2,1.24
ec,2018,1,0,Kristina SHKULETA-GROMOVA,EST,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.50,1,1,1,1,1,1,1,2,1,3.70
ec,2018,1,0,Kristina SHKULETA-GROMOVA,EST,4,2A,-,1,0,0,0,0,0,2A,3.63,0.29,0,0,1,1,1,0,1,0,1,3.92
ec,2018,1,0,Kristina SHKULETA-GROMOVA,EST,5,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,0.57,2,1,1,1,1,2,1,1,1,3.57
ec,2018,1,0,Kristina SHKULETA-GROMOVA,EST,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.50,1,1,1,1,1,1,1,1,2,3.80
ec,2018,1,0,Kristina SHKULETA-GROMOVA,EST,7,LSp,4,0,0,0,0,0,0,LSp4,2.70,0.43,1,1,1,0,1,0,1,1,1,3.13
ec,2018,1,0,Kyarha VAN TIEL,NED,1,3F+2T,-,0,0,0,0,0,0,3F+2T,6.60,-0.40,0,-1,-1,-1,-1,0,0,0,-1,6.20
ec,2018,1,0,Kyarha VAN TIEL,NED,2,3Lz,-,0,0,0,1,0,0,3Lz,6.00,-0.50,-1,0,0,-1,0,-1,-1,-2,-1,5.50
ec,2018,1,0,Kyarha VAN TIEL,NED,3,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,-0.13,-1,-1,0,0,0,0,0,-1,-1,2.87
ec,2018,1,0,Kyarha VAN TIEL,NED,4,2A,-,1,0,0,0,0,0,2A,3.63,0.36,1,0,0,0,1,1,1,1,1,3.99
ec,2018,1,0,Kyarha VAN TIEL,NED,5,LSp,4,0,0,0,0,0,0,LSp4,2.70,0.07,0,0,-1,0,0,1,1,0,0,2.77
ec,2018,1,0,Kyarha VAN TIEL,NED,6,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.14,-1,0,0,0,0,1,0,1,1,2.74
ec,2018,1,0,Kyarha VAN TIEL,NED,7,CCoSp3V,-,0,0,0,0,0,0,CCoSp3V,2.50,0.00,0,0,0,0,0,0,0,0,1,2.50
ec,2018,1,0,Natasha MCKAY,GBR,1,3Lo+1T,-,0,0,0,0,0,1,3Lo+1T*,5.10,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,3.00
ec,2018,1,0,Natasha MCKAY,GBR,2,3S,-,0,0,1,0,0,0,3S<,3.10,-0.80,-1,-2,-1,-1,-1,-1,-1,-2,-1,2.30
ec,2018,1,0,Natasha MCKAY,GBR,3,2A,-,0,0,0,0,0,0,2A,3.30,0.14,1,0,0,1,0,0,1,0,0,3.44
ec,2018,1,0,Natasha MCKAY,GBR,4,CSp,3,0,0,0,0,0,0,CSp3,2.30,0.00,0,0,0,0,-1,0,1,0,0,2.30
ec,2018,1,0,Natasha MCKAY,GBR,5,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.43,0,1,1,1,1,1,1,0,1,3.93
ec,2018,1,0,Natasha MCKAY,GBR,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.71,2,1,2,1,1,2,1,1,2,4.01
ec,2018,1,0,Natasha MCKAY,GBR,7,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.29,0,1,1,0,1,0,1,0,1,3.29
ec,2018,1,0,Fruzsina MEDGYESI,HUN,1,3Lo,-,0,0,0,0,0,0,3Lo,5.10,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,3.00
ec,2018,1,0,Fruzsina MEDGYESI,HUN,2,3S+2T,-,0,0,0,0,0,0,3S+2T,5.70,0.40,1,0,0,1,0,1,1,1,0,6.10
ec,2018,1,0,Fruzsina MEDGYESI,HUN,3,LSp,4,0,0,0,0,0,0,LSp4,2.70,0.43,1,1,1,1,0,1,1,2,0,3.13
ec,2018,1,0,Fruzsina MEDGYESI,HUN,4,2A,-,1,0,0,0,0,0,2A,3.63,0.07,0,0,0,0,0,0,1,1,0,3.70
ec,2018,1,0,Fruzsina MEDGYESI,HUN,5,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.14,1,0,0,1,1,0,0,0,0,3.14
ec,2018,1,0,Fruzsina MEDGYESI,HUN,6,StSq,2,0,0,0,0,0,0,StSq2,2.60,-0.07,0,0,0,0,-1,-1,0,0,0,2.53
ec,2018,1,0,Fruzsina MEDGYESI,HUN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.21,1,0,1,0,0,0,0,1,1,3.71
ec,2018,1,0,Julia SAUTER,ROU,1,3T+2T,-,0,0,0,0,0,0,3T+2T,5.60,0.60,1,0,1,1,0,1,1,1,1,6.20
ec,2018,1,0,Julia SAUTER,ROU,2,3S,-,0,0,0,0,0,0,3S,4.40,-1.40,-2,-2,-2,-2,-2,-2,-3,-2,-2,3.00
ec,2018,1,0,Julia SAUTER,ROU,3,2A,-,0,0,1,0,0,0,2A<,2.30,-0.50,-1,-2,-1,-1,-1,-1,-1,-1,-1,1.80
ec,2018,1,0,Julia SAUTER,ROU,4,CSp,4,0,0,0,0,0,0,CSp4,2.60,0.50,1,1,1,2,1,1,1,1,1,3.10
ec,2018,1,0,Julia SAUTER,ROU,5,FSSp,3,0,0,0,0,0,0,FSSp3,2.60,0.50,1,1,1,1,1,1,1,1,1,3.10
ec,2018,1,0,Julia SAUTER,ROU,6,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.50,1,1,1,1,1,2,1,0,1,3.10
ec,2018,1,0,Julia SAUTER,ROU,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.00,0,0,0,0,0,0,0,0,0,3.50
ec,2018,1,0,Natalie KLOTZ,AUT,1,3Lz,-,0,0,0,0,0,0,3Lz,6.00,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,3.90
ec,2018,1,0,Natalie KLOTZ,AUT,2,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.07,0,0,0,1,0,1,0,-1,0,3.57
ec,2018,1,0,Natalie KLOTZ,AUT,3,StSq,2,0,0,0,0,0,0,StSq2,2.60,-0.07,0,-1,0,0,0,-1,0,0,0,2.53
ec,2018,1,0,Natalie KLOTZ,AUT,4,3Lo+2T,-,1,0,0,0,0,0,3Lo+2T,7.04,0.00,0,0,0,0,0,0,0,0,0,7.04
ec,2018,1,0,Natalie KLOTZ,AUT,5,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.00,0,-1,0,0,0,0,0,0,0,3.00
ec,2018,1,0,Natalie KLOTZ,AUT,6,2A,-,1,0,0,0,0,0,2A,3.63,0.14,0,0,0,1,0,0,1,1,0,3.77
ec,2018,1,0,Natalie KLOTZ,AUT,7,LSp,1,0,0,0,0,0,0,LSp1,1.50,-0.30,-1,-1,-1,-1,-1,-1,-1,-1,-1,1.20
ec,2018,1,0,Matilda ALGOTSSON,SWE,1,3Lz+COMBO,-,0,0,0,1,0,0,3Lz+COMBO,6.00,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,3.90
ec,2018,1,0,Matilda ALGOTSSON,SWE,2,3F,-,0,0,0,0,0,0,3F,5.30,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,3.20
ec,2018,1,0,Matilda ALGOTSSON,SWE,3,LSp,2,0,0,0,0,0,0,LSp2,1.90,0.43,1,1,1,1,0,0,1,1,1,2.33
ec,2018,1,0,Matilda ALGOTSSON,SWE,4,2A,-,1,0,0,0,0,0,2A,3.63,-0.93,-2,-1,-1,-2,-2,-2,-2,-2,-2,2.70
ec,2018,1,0,Matilda ALGOTSSON,SWE,5,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.43,1,2,1,1,1,1,1,0,0,3.93
ec,2018,1,0,Matilda ALGOTSSON,SWE,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.36,1,1,1,1,0,0,1,0,1,3.66
ec,2018,1,0,Matilda ALGOTSSON,SWE,7,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,-0.04,0,0,0,0,0,-1,0,-1,1,2.76
ec,2018,1,0,Sila SAYGI,TUR,1,3T+2T,-,0,0,1,0,0,0,3T<+2T,4.30,-1.40,-2,-2,-2,-2,-2,-2,-2,-2,-2,2.90
ec,2018,1,0,Sila SAYGI,TUR,2,3S,-,0,0,0,0,0,0,3S,4.40,-1.60,-3,-3,-2,-2,-2,-2,-2,-3,-1,2.80
ec,2018,1,0,Sila SAYGI,TUR,3,LSp,4,0,0,0,0,0,0,LSp4,2.70,0.43,1,0,1,0,1,1,1,1,1,3.13
ec,2018,1,0,Sila SAYGI,TUR,4,2A,-,1,0,0,0,0,0,2A,3.63,-0.50,-1,-1,-1,-2,-1,0,-1,-1,-1,3.13
ec,2018,1,0,Sila SAYGI,TUR,5,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.36,1,-1,0,1,1,0,1,1,1,3.16
ec,2018,1,0,Sila SAYGI,TUR,6,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.50,1,0,1,1,1,2,1,1,1,3.10
ec,2018,1,0,Sila SAYGI,TUR,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.50,1,1,1,1,1,1,1,1,1,4.00
ec,2018,1,0,Valentina MATOS,ESP,1,3Lo,-,0,0,0,0,0,0,3Lo,5.10,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,3.00
ec,2018,1,0,Valentina MATOS,ESP,2,FCSp,2,0,0,0,0,0,0,FCSp2,2.30,-0.04,0,-1,0,0,0,-1,0,0,0,2.26
ec,2018,1,0,Valentina MATOS,ESP,3,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,0.00,0,0,0,0,-1,0,0,1,0,3.00
ec,2018,1,0,Valentina MATOS,ESP,4,3T+2T,-,1,0,0,0,0,0,3T+2T,6.16,-1.40,-2,-2,-2,-2,-2,-2,-2,-2,-2,4.76
ec,2018,1,0,Valentina MATOS,ESP,5,2A,-,1,0,0,0,0,0,2A,3.63,0.07,0,0,1,0,0,0,0,1,0,3.70
ec,2018,1,0,Valentina MATOS,ESP,6,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.21,-1,0,1,0,0,1,0,1,1,2.81
ec,2018,1,0,Valentina MATOS,ESP,7,LSp,3,0,0,0,0,0,0,LSp3,2.40,-0.01,-1,0,0,0,-1,-1,0,1,1,2.39
ec,2018,1,0,Elzbieta GABRYSZAK,POL,1,3T+2T,-,0,0,0,0,0,0,3T+2T,5.60,0.70,1,1,1,1,1,2,1,1,1,6.30
ec,2018,1,0,Elzbieta GABRYSZAK,POL,2,3S,-,0,0,1,0,0,0,3S<,3.10,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,1.00
ec,2018,1,0,Elzbieta GABRYSZAK,POL,3,FSSp,3,0,0,0,0,0,0,FSSp3,2.60,-0.04,0,0,0,0,1,-2,0,-1,0,2.56
ec,2018,1,0,Elzbieta GABRYSZAK,POL,4,2A,-,1,0,0,0,0,0,2A,3.63,-1.36,-3,-3,-3,-2,-3,-2,-3,-2,-3,2.27
ec,2018,1,0,Elzbieta GABRYSZAK,POL,5,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.00,0,-1,0,0,0,0,0,0,1,2.60
ec,2018,1,0,Elzbieta GABRYSZAK,POL,6,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,0.00,0,0,0,0,-1,0,0,0,1,3.00
ec,2018,1,0,Elzbieta GABRYSZAK,POL,7,LSp,4,0,0,0,0,0,0,LSp4,2.70,-0.17,-1,-1,-1,-1,-1,0,0,0,0,2.53
ec,2018,1,0,Kim CHEREMSKY,AZE,1,3T+2T,-,0,0,1,0,0,0,3T<+2T,4.30,-0.70,-1,-1,-1,-1,-1,-1,-2,-1,-1,3.60
ec,2018,1,0,Kim CHEREMSKY,AZE,2,2A,-,0,0,1,0,0,0,2A<,2.30,-0.50,-1,-2,-1,0,-1,-1,-1,-1,-1,1.80
ec,2018,1,0,Kim CHEREMSKY,AZE,3,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,-0.09,0,0,0,-1,-1,0,-1,0,0,2.71
ec,2018,1,0,Kim CHEREMSKY,AZE,4,3S,-,1,0,1,0,0,0,3S<,3.41,-1.60,-3,-3,-2,-2,-2,-2,-2,-3,-2,1.81
ec,2018,1,0,Kim CHEREMSKY,AZE,5,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.07,0,0,0,0,0,1,1,0,0,3.57
ec,2018,1,0,Kim CHEREMSKY,AZE,6,StSq,2,0,0,0,0,0,0,StSq2,2.60,0.14,-1,0,0,0,0,1,1,0,1,2.74
ec,2018,1,0,Kim CHEREMSKY,AZE,7,LSp,3,0,0,0,0,0,0,LSp3,2.40,0.43,0,1,2,0,0,2,0,2,1,2.83
ec,2018,1,0,Diana NIKITINA,LAT,1,2Lz+COMBO,-,0,0,0,0,0,0,2Lz+COMBO,2.10,-0.90,-3,-3,-3,-3,-3,-3,-3,-3,-3,1.20
ec,2018,1,0,Diana NIKITINA,LAT,2,3F,-,0,0,0,1,0,0,3F<,3.70,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,1.60
ec,2018,1,0,Diana NIKITINA,LAT,3,FSSp,3,0,0,0,0,0,0,FSSp3,2.60,-0.09,-1,-1,0,0,0,0,-1,0,0,2.51
ec,2018,1,0,Diana NIKITINA,LAT,4,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.43,1,1,0,0,1,1,1,1,1,3.73
ec,2018,1,0,Diana NIKITINA,LAT,5,2A,-,1,0,0,0,0,0,2A,3.63,0.00,0,0,0,0,0,0,0,0,0,3.63
ec,2018,1,0,Diana NIKITINA,LAT,6,CCoSp1V,-,0,0,0,0,0,0,CCoSp1V,1.70,-0.17,0,-1,0,-2,-1,-1,0,-1,0,1.53
ec,2018,1,0,Diana NIKITINA,LAT,7,LSp,3,0,0,0,0,0,0,LSp3,2.40,0.00,0,0,0,0,0,0,1,0,0,2.40
ec,2018,1,0,Antonina DUBININA,SRB,1,3F+3T,-,0,1,0,0,0,0,3F<+3T<<,5.00,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,2.90
ec,2018,1,0,Antonina DUBININA,SRB,2,3S,-,0,0,0,0,0,0,3S,4.40,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,2.30
ec,2018,1,0,Antonina DUBININA,SRB,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.21,0,0,1,0,1,1,0,0,1,3.41
ec,2018,1,0,Antonina DUBININA,SRB,4,StSq,2,0,0,0,0,0,0,StSq2,2.60,-0.07,-1,-1,0,0,0,0,0,0,1,2.53
ec,2018,1,0,Antonina DUBININA,SRB,5,2A,-,1,0,0,0,0,0,2A,3.63,-0.57,-1,-2,-1,-1,-1,-1,-2,0,-1,3.06
ec,2018,1,0,Antonina DUBININA,SRB,6,CCoSp,2,0,0,0,0,0,0,CCoSp2,2.50,-0.21,-1,-1,0,-1,0,-1,-1,-1,0,2.29
ec,2018,1,0,Antonina DUBININA,SRB,7,LSp,4,0,0,0,0,0,0,LSp4,2.70,0.79,2,1,2,1,1,2,1,2,2,3.49
ec,2018,1,0,Aimee BUCHANAN,ISR,1,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.07,0,0,0,0,1,-1,1,0,0,3.27
ec,2018,1,0,Aimee BUCHANAN,ISR,2,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.07,0,-1,0,0,0,1,1,0,0,3.37
ec,2018,1,0,Aimee BUCHANAN,ISR,3,2S+COMBO,-,1,0,0,0,0,0,2S+COMBO,1.43,-0.60,-3,-3,-3,-3,-3,-3,-3,-3,-3,0.83
ec,2018,1,0,Aimee BUCHANAN,ISR,4,3T,-,1,0,1,0,0,0,3T<,3.30,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,1.20
ec,2018,1,0,Aimee BUCHANAN,ISR,5,2A,-,1,0,1,0,0,0,2A<,2.53,-0.93,-2,-2,-2,-1,-2,-2,-2,-2,-1,1.60
ec,2018,1,0,Aimee BUCHANAN,ISR,6,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.14,0,0,0,0,1,1,1,0,0,3.64
ec,2018,1,0,Aimee BUCHANAN,ISR,7,LSp,4,0,0,0,0,0,0,LSp4,2.70,0.64,2,1,1,1,2,2,1,1,1,3.34
ec,2018,1,0,Presiyana DIMITROVA,BUL,1,3S+COMBO,-,0,0,1,0,0,0,3S<+COMBO,3.10,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,1.00
ec,2018,1,0,Presiyana DIMITROVA,BUL,2,3Lo,-,0,0,1,0,0,0,3Lo<,3.60,-2.10,-3,-3,-3,-3,-3,-3,-3,-3,-3,1.50
ec,2018,1,0,Presiyana DIMITROVA,BUL,3,CCoSp,3,0,0,0,0,0,0,CCoSp3,3.00,-0.21,-1,0,0,-1,-1,0,-1,-1,-1,2.79
ec,2018,1,0,Presiyana DIMITROVA,BUL,4,1A,-,1,0,0,0,0,1,1A*,0.00,0.00,-,-,-,-,-,-,-,-,-,0.00
ec,2018,1,0,Presiyana DIMITROVA,BUL,5,LSp,1,0,0,0,0,0,0,LSp1,1.50,-0.43,-2,-1,-1,-1,-1,-2,-2,-2,0,1.07
ec,2018,1,0,Presiyana DIMITROVA,BUL,6,StSq,1,0,0,0,0,0,0,StSq1,1.80,-0.17,-2,-1,0,0,-1,-1,0,-1,0,1.63
ec,2018,1,0,Presiyana DIMITROVA,BUL,7,FSSp,2,0,0,0,0,0,0,FSSp2,2.30,-0.26,-1,-2,0,0,-1,-1,-2,-1,0,2.04
fc,2018,0,0,Shoma UNO,JPN,1,4F,-,0,0,0,0,0,0,4F,12.30,0.57,-1,0,0,2,0,1,1,0,2,12.87
fc,2018,0,0,Shoma UNO,JPN,2,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.86,1,2,1,2,2,2,1,2,2,4.06
fc,2018,0,0,Shoma UNO,JPN,3,StSq,2,0,0,0,0,0,0,StSq2,2.60,1.07,2,2,2,3,2,2,2,2,3,3.67
fc,2018,0,0,Shoma UNO,JPN,4,4T+2T,-,1,0,0,0,0,0,4T+2T,12.76,1.14,1,2,1,2,0,0,1,1,2,13.90
fc,2018,0,0,Shoma UNO,JPN,5,3A,-,1,0,0,0,0,0,3A,9.35,2.29,3,2,2,3,2,2,2,2,3,11.64
fc,2018,0,0,Shoma UNO,JPN,6,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,1.21,3,2,2,2,2,3,2,3,3,4.21
fc,2018,0,0,Shoma UNO,JPN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,1.07,2,3,2,3,1,2,2,2,2,4.57
fc,2018,0,0,Boyang JIN,CHN,1,4Lz+3T,-,0,0,0,0,0,0,4Lz+3T,17.90,1.43,1,1,1,2,2,1,2,1,2,19.33
fc,2018,0,0,Boyang JIN,CHN,2,4T,-,0,0,0,0,0,0,4T,10.30,0.86,0,1,1,0,1,1,1,1,2,11.16
fc,2018,0,0,Boyang JIN,CHN,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,0.79,1,1,1,2,2,2,1,2,2,3.99
fc,2018,0,0,Boyang JIN,CHN,4,3A,-,1,0,0,0,0,0,3A,9.35,1.71,1,1,2,3,2,2,1,2,2,11.06
fc,2018,0,0,Boyang JIN,CHN,5,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.71,1,1,1,1,2,2,1,2,2,3.71
fc,2018,0,0,Boyang JIN,CHN,6,CCoSp3V,-,0,0,0,0,0,0,CCoSp3V,2.50,0.64,1,1,2,1,2,1,1,1,2,3.14
fc,2018,0,0,Boyang JIN,CHN,7,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.30,2,2,1,2,2,3,1,2,2,5.20
fc,2018,0,0,Keiji TANAKA,JPN,1,4S,-,0,0,0,0,0,0,4S,10.50,0.54,-1,1,2,2,1,0,0,1,-1,11.04
fc,2018,0,0,Keiji TANAKA,JPN,2,3F+3T,-,0,0,0,0,0,0,3F+3T,9.60,1.30,2,2,1,3,2,1,2,2,2,10.90
fc,2018,0,0,Keiji TANAKA,JPN,3,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.50,1,1,1,1,1,1,1,1,1,3.30
fc,2018,0,0,Keiji TANAKA,JPN,4,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.36,0,0,1,0,1,1,0,2,2,3.36
fc,2018,0,0,Keiji TANAKA,JPN,5,3A,-,1,0,0,0,0,0,3A,9.35,2.14,3,2,2,3,2,2,2,2,2,11.49
fc,2018,0,0,Keiji TANAKA,JPN,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,1.07,2,3,2,3,2,2,1,2,2,4.37
fc,2018,0,0,Keiji TANAKA,JPN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.64,1,1,2,2,1,2,0,1,1,4.14
fc,2018,0,0,Jason BROWN,USA,1,3A,-,0,0,0,0,0,0,3A,8.50,-1.86,-1,-2,-1,-2,-2,-2,-2,-2,-2,6.64
fc,2018,0,0,Jason BROWN,USA,2,3F+3T,-,0,0,0,0,0,0,3F+3T,9.60,1.50,3,3,2,2,2,2,2,2,2,11.10
fc,2018,0,0,Jason BROWN,USA,3,FCSp,4,0,0,0,0,0,0,FCSp4,3.20,1.43,3,3,3,3,3,3,2,3,2,4.63
fc,2018,0,0,Jason BROWN,USA,4,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,1.00,2,2,2,2,2,3,1,2,2,4.00
fc,2018,0,0,Jason BROWN,USA,5,3Lz,-,1,0,0,0,0,0,3Lz,6.60,1.50,3,2,2,3,2,2,2,2,2,8.10
fc,2018,0,0,Jason BROWN,USA,6,StSq,4,0,0,0,0,0,0,StSq4,3.90,1.80,2,3,2,3,2,3,2,3,3,5.70
fc,2018,0,0,Jason BROWN,USA,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,1.14,1,3,2,3,2,3,2,2,2,4.64
fc,2018,0,0,Han YAN,CHN,1,3A,-,0,0,0,0,0,0,3A,8.50,2.14,2,2,2,3,2,2,1,3,2,10.64
fc,2018,0,0,Han YAN,CHN,2,4T,-,0,0,1,0,0,0,4T<,8.00,-4.00,-3,-3,-3,-3,-3,-3,-3,-3,-3,4.00
fc,2018,0,0,Han YAN,CHN,3,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.57,0,1,1,1,2,2,1,1,1,3.37
fc,2018,0,0,Han YAN,CHN,4,3Lz+3T,-,1,0,0,0,0,0,3Lz+3T,11.33,1.50,3,2,2,3,2,2,2,2,2,12.83
fc,2018,0,0,Han YAN,CHN,5,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.93,2,2,1,1,2,2,2,2,2,3.93
fc,2018,0,0,Han YAN,CHN,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,1.21,3,3,2,2,3,2,2,2,3,4.51
fc,2018,0,0,Han YAN,CHN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.86,2,2,2,1,2,2,1,2,1,4.36
fc,2018,0,0,Max AARON,USA,1,4T+2T,-,0,0,0,0,0,0,4T+2T,11.60,0.43,1,1,1,1,0,0,0,0,0,12.03
fc,2018,0,0,Max AARON,USA,2,3Lz,-,0,0,0,0,0,0,3Lz,6.00,1.10,2,2,1,2,2,2,1,1,1,7.10
fc,2018,0,0,Max AARON,USA,3,FCSp,2,0,0,0,0,0,0,FCSp2,2.30,0.36,0,1,1,-1,1,0,1,1,1,2.66
fc,2018,0,0,Max AARON,USA,4,3A,-,1,0,0,0,0,0,3A,9.35,1.14,1,1,2,1,1,1,0,2,1,10.49
fc,2018,0,0,Max AARON,USA,5,CSSp,4,0,0,0,0,0,0,CSSp4,3.00,0.43,0,1,1,0,1,1,1,1,1,3.43
fc,2018,0,0,Max AARON,USA,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.50,1,1,1,1,1,2,1,1,1,3.80
fc,2018,0,0,Max AARON,USA,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.43,0,1,2,2,1,1,0,0,1,3.93
fc,2018,0,0,Nam NGUYEN,CAN,1,4S+3T,-,0,0,0,0,0,0,4S+3T,14.80,0.11,0,1,1,-1,1,0,0,-1,0,14.91
fc,2018,0,0,Nam NGUYEN,CAN,2,3A,-,0,0,0,0,0,0,3A,8.50,1.14,2,1,2,0,1,1,1,1,1,9.64
fc,2018,0,0,Nam NGUYEN,CAN,3,FCSp,3,0,0,0,0,0,0,FCSp3,2.80,0.43,1,1,1,0,1,2,0,1,1,3.23
fc,2018,0,0,Nam NGUYEN,CAN,4,3Lz,-,1,0,0,0,0,0,3Lz,6.60,0.20,0,0,1,0,1,0,0,0,1,6.80
fc,2018,0,0,Nam NGUYEN,CAN,5,CSSp,3,0,0,0,0,0,0,CSSp3,2.60,0.36,0,1,1,0,1,1,1,0,1,2.96
fc,2018,0,0,Nam NGUYEN,CAN,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.64,2,1,1,2,1,2,1,1,1,3.94
fc,2018,0,0,Nam NGUYEN,CAN,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.57,1,1,2,1,1,2,1,1,1,4.07
fc,2018,0,0,Misha GE,UZB,1,3A,-,0,0,0,0,0,0,3A,8.50,0.86,0,1,0,0,2,1,0,2,2,9.36
fc,2018,0,0,Misha GE,UZB,2,3Lz+3T,-,0,0,0,1,0,0,3Lz+3T,10.30,-0.30,-1,0,-1,-1,-1,-1,0,1,1,10.00
fc,2018,0,0,Misha GE,UZB,3,CCSp,3,0,0,0,0,0,0,CCSp3,2.80,-0.03,-1,-1,1,1,-1,1,-1,0,-1,2.77
fc,2018,0,0,Misha GE,UZB,4,3F,-,1,0,0,0,0,0,3F,5.83,0.70,0,1,1,1,1,1,1,2,1,6.53
fc,2018,0,0,Misha GE,UZB,5,FSSp,4,0,0,0,0,0,0,FSSp4,3.00,0.50,1,1,1,1,1,1,1,2,1,3.50
fc,2018,0,0,Misha GE,UZB,6,StSq,3,0,0,0,0,0,0,StSq3,3.30,1.00,2,2,1,2,2,3,1,3,2,4.30
fc,2018,0,0,Misha GE,UZB,7,CCoSp,4,0,0,0,0,0,0,CCoSp4,3.50,0.64,1,1,1,1,1,2,1,2,2,4.14
fc,2018,0,0,Brendan KERRY,AUS,1,4T,-,0,0,0,0,0,0,4T,10.30,-1.20,-1,-1,-1,-1,-1,-1,0,-1,-1,9.10
fc,2018,0,0,Brendan KERRY,AUS,2,4S+2T,-,0,0,0,0,0,0,4S+2T,11.80,-1.20,-2,-1,-1,-1,-1,-1,-1,-1,-1,10.60
fc,2018,0,0,Brendan KERRY,AUS,3,CCSp,2,0,0,0,0,0,0,CCSp2,2.30,0.21,-1,0,0,0,1,1,0,1,1,2.51
fc,2018,0,0,Brendan KERRY,AUS,4,3A,-,1,0,0,0,0,0,3A,9.35,1.00,2,1,1,1,1,1,1,1,0,10.35
fc,2018,0,0,Brendan KERRY,AUS,5,StSq,3,0,0,0,0,0,0,StSq3,3.30,0.79,1,2,2,2,2,2,1,1,1,4.09
